0.5	0.05	0.0
0.5	0.05	0.01
0.5	0.05	0.02
0.5	0.05	0.03
0.5	0.05	0.04
0.5	0.05	0.05
0.5	0.05	0.1
0.5	0.05	0.2
0.5	0.05	0.3
0.5	0.05	0.4
0.5	0.05	0.5
0.5	0.1	0.0
0.5	0.1	0.01
0.5	0.1	0.02
0.5	0.1	0.03
0.5	0.1	0.04
0.5	0.1	0.05
0.5	0.1	0.1
0.5	0.1	0.2
0.5	0.1	0.3
0.5	0.1	0.4
0.5	0.1	0.5
0.5	0.2	0.0
0.5	0.2	0.01
0.5	0.2	0.02
0.5	0.2	0.03
0.5	0.2	0.04
0.5	0.2	0.05
0.5	0.2	0.1
0.5	0.2	0.2
0.5	0.2	0.3
0.5	0.2	0.4
0.5	0.2	0.5
0.5	0.3	0.0
0.5	0.3	0.01
0.5	0.3	0.02
0.5	0.3	0.03
0.5	0.3	0.04
0.5	0.3	0.05
0.5	0.3	0.1
0.5	0.3	0.2
0.5	0.3	0.3
0.5	0.3	0.4
0.5	0.3	0.5
0.5	0.4	0.0
0.5	0.4	0.01
0.5	0.4	0.02
0.5	0.4	0.03
0.5	0.4	0.04
0.5	0.4	0.05
0.5	0.4	0.1
0.5	0.4	0.2
0.5	0.4	0.3
0.5	0.4	0.4
0.5	0.4	0.5
0.5	0.5	0.0
0.5	0.5	0.01
0.5	0.5	0.02
0.5	0.5	0.03
0.5	0.5	0.04
0.5	0.5	0.05
0.5	0.5	0.1
0.5	0.5	0.2
0.5	0.5	0.3
0.5	0.5	0.4
0.5	0.5	0.5
1.0	0.01	0.0
1.0	0.01	0.01
1.0	0.01	0.02
1.0	0.01	0.03
1.0	0.01	0.04
1.0	0.01	0.05
1.0	0.01	0.1
1.0	0.01	0.2
1.0	0.01	0.3
1.0	0.01	0.4
1.0	0.01	0.5
1.0	0.02	0.0
1.0	0.02	0.01
1.0	0.02	0.02
1.0	0.02	0.03
1.0	0.02	0.04
1.0	0.02	0.05
1.0	0.02	0.1
1.0	0.02	0.2
1.0	0.02	0.3
1.0	0.02	0.4
1.0	0.02	0.5
1.0	0.03	0.0
1.0	0.03	0.01
1.0	0.03	0.02
1.0	0.03	0.03
1.0	0.03	0.04
1.0	0.03	0.05
1.0	0.03	0.1
1.0	0.03	0.2
1.0	0.03	0.3
1.0	0.03	0.4
1.0	0.03	0.5
1.0	0.04	0.0
1.0	0.04	0.01
1.0	0.04	0.02
1.0	0.04	0.03
1.0	0.04	0.04
1.0	0.04	0.05
1.0	0.04	0.1
1.0	0.04	0.2
1.0	0.04	0.3
1.0	0.04	0.4
1.0	0.04	0.5
1.0	0.05	0.0
1.0	0.05	0.01
1.0	0.05	0.02
1.0	0.05	0.03
1.0	0.05	0.04
1.0	0.05	0.05
1.0	0.05	0.1
1.0	0.05	0.2
1.0	0.05	0.3
1.0	0.05	0.4
1.0	0.05	0.5
1.0	0.1	0.0
1.0	0.1	0.01
1.0	0.1	0.02
1.0	0.1	0.03
1.0	0.1	0.04
1.0	0.1	0.05
1.0	0.1	0.1
1.0	0.1	0.2
1.0	0.1	0.3
1.0	0.1	0.4
1.0	0.1	0.5
1.0	0.2	0.0
1.0	0.2	0.01
1.0	0.2	0.02
1.0	0.2	0.03
1.0	0.2	0.04
1.0	0.2	0.05
1.0	0.2	0.1
1.0	0.2	0.2
1.0	0.2	0.3
1.0	0.2	0.4
1.0	0.2	0.5
1.0	0.3	0.0
1.0	0.3	0.01
1.0	0.3	0.02
1.0	0.3	0.03
1.0	0.3	0.04
1.0	0.3	0.05
1.0	0.3	0.1
1.0	0.3	0.2
1.0	0.3	0.3
1.0	0.3	0.4
1.0	0.3	0.5
1.0	0.4	0.0
1.0	0.4	0.01
1.0	0.4	0.02
1.0	0.4	0.03
1.0	0.4	0.04
1.0	0.4	0.05
1.0	0.4	0.1
1.0	0.4	0.2
1.0	0.4	0.3
1.0	0.4	0.4
1.0	0.4	0.5
1.0	0.5	0.0
1.0	0.5	0.01
1.0	0.5	0.02
1.0	0.5	0.03
1.0	0.5	0.04
1.0	0.5	0.05
1.0	0.5	0.1
1.0	0.5	0.2
1.0	0.5	0.3
1.0	0.5	0.4
1.0	0.5	0.5
1.5	0.01	0.0
1.5	0.01	0.01
1.5	0.01	0.02
1.5	0.01	0.03
1.5	0.01	0.04
1.5	0.01	0.05
1.5	0.01	0.1
1.5	0.01	0.2
1.5	0.01	0.3
1.5	0.01	0.4
1.5	0.01	0.5
1.5	0.02	0.0
1.5	0.02	0.01
1.5	0.02	0.02
1.5	0.02	0.03
1.5	0.02	0.04
1.5	0.02	0.05
1.5	0.02	0.1
1.5	0.02	0.2
1.5	0.02	0.3
1.5	0.02	0.4
1.5	0.02	0.5
1.5	0.03	0.0
1.5	0.03	0.01
1.5	0.03	0.02
1.5	0.03	0.03
1.5	0.03	0.04
1.5	0.03	0.05
1.5	0.03	0.1
1.5	0.03	0.2
1.5	0.03	0.3
1.5	0.03	0.4
1.5	0.03	0.5
1.5	0.04	0.0
1.5	0.04	0.01
1.5	0.04	0.02
1.5	0.04	0.03
1.5	0.04	0.04
1.5	0.04	0.05
1.5	0.04	0.1
1.5	0.04	0.2
1.5	0.04	0.3
1.5	0.04	0.4
1.5	0.04	0.5
1.5	0.05	0.0
1.5	0.05	0.01
1.5	0.05	0.02
1.5	0.05	0.03
1.5	0.05	0.04
1.5	0.05	0.05
1.5	0.05	0.1
1.5	0.05	0.2
1.5	0.05	0.3
1.5	0.05	0.4
1.5	0.05	0.5
1.5	0.1	0.0
1.5	0.1	0.01
1.5	0.1	0.02
1.5	0.1	0.03
1.5	0.1	0.04
1.5	0.1	0.05
1.5	0.1	0.1
1.5	0.1	0.2
1.5	0.1	0.3
1.5	0.1	0.4
1.5	0.1	0.5
1.5	0.2	0.0
1.5	0.2	0.01
1.5	0.2	0.02
1.5	0.2	0.03
1.5	0.2	0.04
1.5	0.2	0.05
1.5	0.2	0.1
1.5	0.2	0.2
1.5	0.2	0.3
1.5	0.2	0.4
1.5	0.2	0.5
1.5	0.3	0.0
1.5	0.3	0.01
1.5	0.3	0.02
1.5	0.3	0.03
1.5	0.3	0.04
1.5	0.3	0.05
1.5	0.3	0.1
1.5	0.3	0.2
1.5	0.3	0.3
1.5	0.3	0.4
1.5	0.3	0.5
1.5	0.4	0.0
1.5	0.4	0.01
1.5	0.4	0.02
1.5	0.4	0.03
1.5	0.4	0.04
1.5	0.4	0.05
1.5	0.4	0.1
1.5	0.4	0.2
1.5	0.4	0.3
1.5	0.4	0.4
1.5	0.4	0.5
1.5	0.5	0.0
1.5	0.5	0.01
1.5	0.5	0.02
1.5	0.5	0.03
1.5	0.5	0.04
1.5	0.5	0.05
1.5	0.5	0.1
1.5	0.5	0.2
1.5	0.5	0.3
1.5	0.5	0.4
1.5	0.5	0.5
2.0	0.01	0.0
2.0	0.01	0.01
2.0	0.01	0.02
2.0	0.01	0.03
2.0	0.01	0.04
2.0	0.01	0.05
2.0	0.01	0.1
2.0	0.01	0.2
2.0	0.01	0.3
2.0	0.01	0.4
2.0	0.01	0.5
2.0	0.02	0.0
2.0	0.02	0.01
2.0	0.02	0.02
2.0	0.02	0.03
2.0	0.02	0.04
2.0	0.02	0.05
2.0	0.02	0.1
2.0	0.02	0.2
2.0	0.02	0.3
2.0	0.02	0.4
2.0	0.02	0.5
2.0	0.03	0.0
2.0	0.03	0.01
2.0	0.03	0.02
2.0	0.03	0.03
2.0	0.03	0.04
2.0	0.03	0.05
2.0	0.03	0.1
2.0	0.03	0.2
2.0	0.03	0.3
2.0	0.03	0.4
2.0	0.03	0.5
2.0	0.04	0.0
2.0	0.04	0.01
2.0	0.04	0.02
2.0	0.04	0.03
2.0	0.04	0.04
2.0	0.04	0.05
2.0	0.04	0.1
2.0	0.04	0.2
2.0	0.04	0.3
2.0	0.04	0.4
2.0	0.04	0.5
2.0	0.05	0.0
2.0	0.05	0.01
2.0	0.05	0.02
2.0	0.05	0.03
2.0	0.05	0.04
2.0	0.05	0.05
2.0	0.05	0.1
2.0	0.05	0.2
2.0	0.05	0.3
2.0	0.05	0.4
2.0	0.05	0.5
2.0	0.1	0.0
2.0	0.1	0.01
2.0	0.1	0.02
2.0	0.1	0.03
2.0	0.1	0.04
2.0	0.1	0.05
2.0	0.1	0.1
2.0	0.1	0.2
2.0	0.1	0.3
2.0	0.1	0.4
2.0	0.1	0.5
2.0	0.2	0.0
2.0	0.2	0.01
2.0	0.2	0.02
2.0	0.2	0.03
2.0	0.2	0.04
2.0	0.2	0.05
2.0	0.2	0.1
2.0	0.2	0.2
2.0	0.2	0.3
2.0	0.2	0.4
2.0	0.2	0.5
2.0	0.3	0.0
2.0	0.3	0.01
2.0	0.3	0.02
2.0	0.3	0.03
2.0	0.3	0.04
2.0	0.3	0.05
2.0	0.3	0.1
2.0	0.3	0.2
2.0	0.3	0.3
2.0	0.3	0.4
2.0	0.3	0.5
2.0	0.4	0.0
2.0	0.4	0.01
2.0	0.4	0.02
2.0	0.4	0.03
2.0	0.4	0.04
2.0	0.4	0.05
2.0	0.4	0.1
2.0	0.4	0.2
2.0	0.4	0.3
2.0	0.4	0.4
2.0	0.4	0.5
2.0	0.5	0.0
2.0	0.5	0.01
2.0	0.5	0.02
2.0	0.5	0.03
2.0	0.5	0.04
2.0	0.5	0.05
2.0	0.5	0.1
2.0	0.5	0.2
2.0	0.5	0.3
2.0	0.5	0.4
2.0	0.5	0.5
2.5	0.01	0.0
2.5	0.01	0.01
2.5	0.01	0.02
2.5	0.01	0.03
2.5	0.01	0.04
2.5	0.01	0.05
2.5	0.01	0.1
2.5	0.01	0.2
2.5	0.01	0.3
2.5	0.01	0.4
2.5	0.01	0.5
2.5	0.02	0.0
2.5	0.02	0.01
2.5	0.02	0.02
2.5	0.02	0.03
2.5	0.02	0.04
2.5	0.02	0.05
2.5	0.02	0.1
2.5	0.02	0.2
2.5	0.02	0.3
2.5	0.02	0.4
2.5	0.02	0.5
2.5	0.03	0.0
2.5	0.03	0.01
2.5	0.03	0.02
2.5	0.03	0.03
2.5	0.03	0.04
2.5	0.03	0.05
2.5	0.03	0.1
2.5	0.03	0.2
2.5	0.03	0.3
2.5	0.03	0.4
2.5	0.03	0.5
2.5	0.04	0.0
2.5	0.04	0.01
2.5	0.04	0.02
2.5	0.04	0.03
2.5	0.04	0.04
2.5	0.04	0.05
2.5	0.04	0.1
2.5	0.04	0.2
2.5	0.04	0.3
2.5	0.04	0.4
2.5	0.04	0.5
2.5	0.05	0.0
2.5	0.05	0.01
2.5	0.05	0.02
2.5	0.05	0.03
2.5	0.05	0.04
2.5	0.05	0.05
2.5	0.05	0.1
2.5	0.05	0.2
2.5	0.05	0.3
2.5	0.05	0.4
2.5	0.05	0.5
2.5	0.1	0.0
2.5	0.1	0.01
2.5	0.1	0.02
2.5	0.1	0.03
2.5	0.1	0.04
2.5	0.1	0.05
2.5	0.1	0.1
2.5	0.1	0.2
2.5	0.1	0.3
2.5	0.1	0.4
2.5	0.1	0.5
2.5	0.2	0.0
2.5	0.2	0.01
2.5	0.2	0.02
2.5	0.2	0.03
2.5	0.2	0.04
2.5	0.2	0.05
2.5	0.2	0.1
2.5	0.2	0.2
2.5	0.2	0.3
2.5	0.2	0.4
2.5	0.2	0.5
2.5	0.3	0.0
2.5	0.3	0.01
2.5	0.3	0.02
2.5	0.3	0.03
2.5	0.3	0.04
2.5	0.3	0.05
2.5	0.3	0.1
2.5	0.3	0.2
2.5	0.3	0.3
2.5	0.3	0.4
2.5	0.3	0.5
2.5	0.4	0.0
2.5	0.4	0.01
2.5	0.4	0.02
2.5	0.4	0.03
2.5	0.4	0.04
2.5	0.4	0.05
2.5	0.4	0.1
2.5	0.4	0.2
2.5	0.4	0.3
2.5	0.4	0.4
2.5	0.4	0.5
2.5	0.5	0.0
2.5	0.5	0.01
2.5	0.5	0.02
2.5	0.5	0.03
2.5	0.5	0.04
2.5	0.5	0.05
2.5	0.5	0.1
2.5	0.5	0.2
2.5	0.5	0.3
2.5	0.5	0.4
2.5	0.5	0.5
3.0	0.01	0.0
3.0	0.01	0.01
3.0	0.01	0.02
3.0	0.01	0.03
3.0	0.01	0.04
3.0	0.01	0.05
3.0	0.01	0.1
3.0	0.01	0.2
3.0	0.01	0.3
3.0	0.01	0.4
3.0	0.01	0.5
3.0	0.02	0.0
3.0	0.02	0.01
3.0	0.02	0.02
3.0	0.02	0.03
3.0	0.02	0.04
3.0	0.02	0.05
3.0	0.02	0.1
3.0	0.02	0.2
3.0	0.02	0.3
3.0	0.02	0.4
3.0	0.02	0.5
3.0	0.03	0.0
3.0	0.03	0.01
3.0	0.03	0.02
3.0	0.03	0.03
3.0	0.03	0.04
3.0	0.03	0.05
3.0	0.03	0.1
3.0	0.03	0.2
3.0	0.03	0.3
3.0	0.03	0.4
3.0	0.03	0.5
3.0	0.04	0.0
3.0	0.04	0.01
3.0	0.04	0.02
3.0	0.04	0.03
3.0	0.04	0.04
3.0	0.04	0.05
3.0	0.04	0.1
3.0	0.04	0.2
3.0	0.04	0.3
3.0	0.04	0.4
3.0	0.04	0.5
3.0	0.05	0.0
3.0	0.05	0.01
3.0	0.05	0.02
3.0	0.05	0.03
3.0	0.05	0.04
3.0	0.05	0.05
3.0	0.05	0.1
3.0	0.05	0.2
3.0	0.05	0.3
3.0	0.05	0.4
3.0	0.05	0.5
3.0	0.1	0.0
3.0	0.1	0.01
3.0	0.1	0.02
3.0	0.1	0.03
3.0	0.1	0.04
3.0	0.1	0.05
3.0	0.1	0.1
3.0	0.1	0.2
3.0	0.1	0.3
3.0	0.1	0.4
3.0	0.1	0.5
3.0	0.2	0.0
3.0	0.2	0.01
3.0	0.2	0.02
3.0	0.2	0.03
3.0	0.2	0.04
3.0	0.2	0.05
3.0	0.2	0.1
3.0	0.2	0.2
3.0	0.2	0.3
3.0	0.2	0.4
3.0	0.2	0.5
3.0	0.3	0.0
3.0	0.3	0.01
3.0	0.3	0.02
3.0	0.3	0.03
3.0	0.3	0.04
3.0	0.3	0.05
3.0	0.3	0.1
3.0	0.3	0.2
3.0	0.3	0.3
3.0	0.3	0.4
3.0	0.3	0.5
3.0	0.4	0.0
3.0	0.4	0.01
3.0	0.4	0.02
3.0	0.4	0.03
3.0	0.4	0.04
3.0	0.4	0.05
3.0	0.4	0.1
3.0	0.4	0.2
3.0	0.4	0.3
3.0	0.4	0.4
3.0	0.4	0.5
3.0	0.5	0.0
3.0	0.5	0.01
3.0	0.5	0.02
3.0	0.5	0.03
3.0	0.5	0.04
3.0	0.5	0.05
3.0	0.5	0.1
3.0	0.5	0.2
3.0	0.5	0.3
3.0	0.5	0.4
3.0	0.5	0.5
3.5	0.01	0.0
3.5	0.01	0.01
3.5	0.01	0.02
3.5	0.01	0.03
3.5	0.01	0.04
3.5	0.01	0.05
3.5	0.01	0.1
3.5	0.01	0.2
3.5	0.01	0.3
3.5	0.01	0.4
3.5	0.01	0.5
3.5	0.02	0.0
3.5	0.02	0.01
3.5	0.02	0.02
3.5	0.02	0.03
3.5	0.02	0.04
3.5	0.02	0.05
3.5	0.02	0.1
3.5	0.02	0.2
3.5	0.02	0.3
3.5	0.02	0.4
3.5	0.02	0.5
3.5	0.03	0.0
3.5	0.03	0.01
3.5	0.03	0.02
3.5	0.03	0.03
3.5	0.03	0.04
3.5	0.03	0.05
3.5	0.03	0.1
3.5	0.03	0.2
3.5	0.03	0.3
3.5	0.03	0.4
3.5	0.03	0.5
3.5	0.04	0.0
3.5	0.04	0.01
3.5	0.04	0.02
3.5	0.04	0.03
3.5	0.04	0.04
3.5	0.04	0.05
3.5	0.04	0.1
3.5	0.04	0.2
3.5	0.04	0.3
3.5	0.04	0.4
3.5	0.04	0.5
3.5	0.05	0.0
3.5	0.05	0.01
3.5	0.05	0.02
3.5	0.05	0.03
3.5	0.05	0.04
3.5	0.05	0.05
3.5	0.05	0.1
3.5	0.05	0.2
3.5	0.05	0.3
3.5	0.05	0.4
3.5	0.05	0.5
3.5	0.1	0.0
3.5	0.1	0.01
3.5	0.1	0.02
3.5	0.1	0.03
3.5	0.1	0.04
3.5	0.1	0.05
3.5	0.1	0.1
3.5	0.1	0.2
3.5	0.1	0.3
3.5	0.1	0.4
3.5	0.1	0.5
3.5	0.2	0.0
3.5	0.2	0.01
3.5	0.2	0.02
3.5	0.2	0.03
3.5	0.2	0.04
3.5	0.2	0.05
3.5	0.2	0.1
3.5	0.2	0.2
3.5	0.2	0.3
3.5	0.2	0.4
3.5	0.2	0.5
3.5	0.3	0.0
3.5	0.3	0.01
3.5	0.3	0.02
3.5	0.3	0.03
3.5	0.3	0.04
3.5	0.3	0.05
3.5	0.3	0.1
3.5	0.3	0.2
3.5	0.3	0.3
3.5	0.3	0.4
3.5	0.3	0.5
3.5	0.4	0.0
3.5	0.4	0.01
3.5	0.4	0.02
3.5	0.4	0.03
3.5	0.4	0.04
3.5	0.4	0.05
3.5	0.4	0.1
3.5	0.4	0.2
3.5	0.4	0.3
3.5	0.4	0.4
3.5	0.4	0.5
3.5	0.5	0.0
3.5	0.5	0.01
3.5	0.5	0.02
3.5	0.5	0.03
3.5	0.5	0.04
3.5	0.5	0.05
3.5	0.5	0.1
3.5	0.5	0.2
3.5	0.5	0.3
3.5	0.5	0.4
3.5	0.5	0.5
4.0	0.01	0.0
4.0	0.01	0.01
4.0	0.01	0.02
4.0	0.01	0.03
4.0	0.01	0.04
4.0	0.01	0.05
4.0	0.01	0.1
4.0	0.01	0.2
4.0	0.01	0.3
4.0	0.01	0.4
4.0	0.01	0.5
4.0	0.02	0.0
4.0	0.02	0.01
4.0	0.02	0.02
4.0	0.02	0.03
4.0	0.02	0.04
4.0	0.02	0.05
4.0	0.02	0.1
4.0	0.02	0.2
4.0	0.02	0.3
4.0	0.02	0.4
4.0	0.02	0.5
4.0	0.03	0.0
4.0	0.03	0.01
4.0	0.03	0.02
4.0	0.03	0.03
4.0	0.03	0.04
4.0	0.03	0.05
4.0	0.03	0.1
4.0	0.03	0.2
4.0	0.03	0.3
4.0	0.03	0.4
4.0	0.03	0.5
4.0	0.04	0.0
4.0	0.04	0.01
4.0	0.04	0.02
4.0	0.04	0.03
4.0	0.04	0.04
4.0	0.04	0.05
4.0	0.04	0.1
4.0	0.04	0.2
4.0	0.04	0.3
4.0	0.04	0.4
4.0	0.04	0.5
4.0	0.05	0.0
4.0	0.05	0.01
4.0	0.05	0.02
4.0	0.05	0.03
4.0	0.05	0.04
4.0	0.05	0.05
4.0	0.05	0.1
4.0	0.05	0.2
4.0	0.05	0.3
4.0	0.05	0.4
4.0	0.05	0.5
4.0	0.1	0.0
4.0	0.1	0.01
4.0	0.1	0.02
4.0	0.1	0.03
4.0	0.1	0.04
4.0	0.1	0.05
4.0	0.1	0.1
4.0	0.1	0.2
4.0	0.1	0.3
4.0	0.1	0.4
4.0	0.1	0.5
4.0	0.2	0.0
4.0	0.2	0.01
4.0	0.2	0.02
4.0	0.2	0.03
4.0	0.2	0.04
4.0	0.2	0.05
4.0	0.2	0.1
4.0	0.2	0.2
4.0	0.2	0.3
4.0	0.2	0.4
4.0	0.2	0.5
4.0	0.3	0.0
4.0	0.3	0.01
4.0	0.3	0.02
4.0	0.3	0.03
4.0	0.3	0.04
4.0	0.3	0.05
4.0	0.3	0.1
4.0	0.3	0.2
4.0	0.3	0.3
4.0	0.3	0.4
4.0	0.3	0.5
4.0	0.4	0.0
4.0	0.4	0.01
4.0	0.4	0.02
4.0	0.4	0.03
4.0	0.4	0.04
4.0	0.4	0.05
4.0	0.4	0.1
4.0	0.4	0.2
4.0	0.4	0.3
4.0	0.4	0.4
4.0	0.4	0.5
4.0	0.5	0.0
4.0	0.5	0.01
4.0	0.5	0.02
4.0	0.5	0.03
4.0	0.5	0.04
4.0	0.5	0.05
4.0	0.5	0.1
4.0	0.5	0.2
4.0	0.5	0.3
4.0	0.5	0.4
4.0	0.5	0.5
4.5	0.01	0.0
4.5	0.01	0.01
4.5	0.01	0.02
4.5	0.01	0.03
4.5	0.01	0.04
4.5	0.01	0.05
4.5	0.01	0.1
4.5	0.01	0.2
4.5	0.01	0.3
4.5	0.01	0.4
4.5	0.01	0.5
4.5	0.02	0.0
4.5	0.02	0.01
4.5	0.02	0.02
4.5	0.02	0.03
4.5	0.02	0.04
4.5	0.02	0.05
4.5	0.02	0.1
4.5	0.02	0.2
4.5	0.02	0.3
4.5	0.02	0.4
4.5	0.02	0.5
4.5	0.03	0.0
4.5	0.03	0.01
4.5	0.03	0.02
4.5	0.03	0.03
4.5	0.03	0.04
4.5	0.03	0.05
4.5	0.03	0.1
4.5	0.03	0.2
4.5	0.03	0.3
4.5	0.03	0.4
4.5	0.03	0.5
4.5	0.04	0.0
4.5	0.04	0.01
4.5	0.04	0.02
4.5	0.04	0.03
4.5	0.04	0.04
4.5	0.04	0.05
4.5	0.04	0.1
4.5	0.04	0.2
4.5	0.04	0.3
4.5	0.04	0.4
4.5	0.04	0.5
4.5	0.05	0.0
4.5	0.05	0.01
4.5	0.05	0.02
4.5	0.05	0.03
4.5	0.05	0.04
4.5	0.05	0.05
4.5	0.05	0.1
4.5	0.05	0.2
4.5	0.05	0.3
4.5	0.05	0.4
4.5	0.05	0.5
4.5	0.1	0.0
4.5	0.1	0.01
4.5	0.1	0.02
4.5	0.1	0.03
4.5	0.1	0.04
4.5	0.1	0.05
4.5	0.1	0.1
4.5	0.1	0.2
4.5	0.1	0.3
4.5	0.1	0.4
4.5	0.1	0.5
4.5	0.2	0.0
4.5	0.2	0.01
4.5	0.2	0.02
4.5	0.2	0.03
4.5	0.2	0.04
4.5	0.2	0.05
4.5	0.2	0.1
4.5	0.2	0.2
4.5	0.2	0.3
4.5	0.2	0.4
4.5	0.2	0.5
4.5	0.3	0.0
4.5	0.3	0.01
4.5	0.3	0.02
4.5	0.3	0.03
4.5	0.3	0.04
4.5	0.3	0.05
4.5	0.3	0.1
4.5	0.3	0.2
4.5	0.3	0.3
4.5	0.3	0.4
4.5	0.3	0.5
4.5	0.4	0.0
4.5	0.4	0.01
4.5	0.4	0.02
4.5	0.4	0.03
4.5	0.4	0.04
4.5	0.4	0.05
4.5	0.4	0.1
4.5	0.4	0.2
4.5	0.4	0.3
4.5	0.4	0.4
4.5	0.4	0.5
4.5	0.5	0.0
4.5	0.5	0.01
4.5	0.5	0.02
4.5	0.5	0.03
4.5	0.5	0.04
4.5	0.5	0.05
4.5	0.5	0.1
4.5	0.5	0.2
4.5	0.5	0.3
4.5	0.5	0.4
4.5	0.5	0.5
